,time,meassures of PM2.5 (qm)
80586,805860,3.71
80587,805870,10.02
80588,805880,4.85
80589,805890,6.43
80590,805900,11.76
80591,805910,7.46
80592,805920,4.73
80593,805930,10.4
80594,805940,1.25
80595,805950,4.78
80596,805960,8.83
80597,805970,9.15
80598,805980,8.3
80599,805990,3.6
80600,806000,7.01
80601,806010,8.8
80602,806020,12.94
80603,806030,11.23
80604,806040,18.8
80605,806050,0.31
80606,806060,8.73
80607,806070,10.1
80608,806080,9.9
80609,806090,7.87
80610,806100,8.93
80611,806110,4.9
80612,806120,7.39
80613,806130,15.43
80614,806140,13.26
80615,806150,8.66
80616,806160,11.52
80617,806170,4.18
80618,806180,11.04
80619,806190,7.99
80620,806200,7.25
80621,806210,8.07
80622,806220,16.38
80623,806230,8.77
80624,806240,8.82
80625,806250,7.51
80626,806260,4.65
80627,806270,5.14
80628,806280,9.75
80629,806290,7.41
80630,806300,15.09
80631,806310,3.78
80632,806320,13.64
80633,806330,15.96
80634,806340,13.41
80635,806350,7.14
80636,806360,6.34
80637,806370,8.8
80638,806380,10.87
80639,806390,17.4
80640,806400,9.96
80641,806410,13.37
80642,806420,8.93
80643,806430,10.59
80644,806440,5.89
80645,806450,9.43
80646,806460,14.08
80647,806470,12.57
80648,806480,6.14
80649,806490,5.87
80650,806500,3.32
80651,806510,3.7
80652,806520,8.25
80653,806530,9.1
80654,806540,12.09
80655,806550,1.79
80656,806560,6.9
80657,806570,1.38
80658,806580,9.05
80659,806590,2.46
80660,806600,12.06
80661,806610,1.53
80662,806620,10.2
80663,806630,0.56
80664,806640,7.34
80665,806650,6.44
80666,806660,7.44
80667,806670,8.98
80668,806680,5.07
80669,806690,1.78
80670,806700,14.62
80671,806710,3.67
80672,806720,12.49
80673,806730,8.19
80674,806740,6.03
80675,806750,5.59
80676,806760,9.06
80677,806770,3.97
80678,806780,0.43
80679,806790,18.53
80680,806800,8.81
80681,806810,8.96
80682,806820,6.01
80683,806830,4.77
80684,806840,11.34
80685,806850,10.93
80686,806860,9.11
80687,806870,12.16
80688,806880,10.09
80689,806890,7.12
80690,806900,11.62
80691,806910,12.59
80692,806920,16.78
80693,806930,9.2
80694,806940,8.26
80695,806950,3.47
80696,806960,19.08
80697,806970,10.24
80698,806980,10.77
80699,806990,14.72
80700,807000,3.89
80701,807010,13.58
80702,807020,15.49
80703,807030,3.74
80704,807040,4.94
80705,807050,8.3
80706,807060,10.46
80707,807070,7.3
80708,807080,10.15
80709,807090,5.49
80710,807100,6.54
80711,807110,10.51
80712,807120,10.29
80713,807130,15.03
80714,807140,12.85
80715,807150,9.96
80716,807160,12.55
80717,807170,5.37
80718,807180,7.61
80719,807190,14.61
80720,807200,7.71
80721,807210,4.67
80722,807220,10.92
80723,807230,12.21
80724,807240,8.36
80725,807250,10.36
80726,807260,11.91
80727,807270,4.23
80728,807280,9.41
80729,807290,8.09
80730,807300,10.62
80731,807310,6.59
80732,807320,7.46
80733,807330,14.96
80734,807340,4.65
80735,807350,16.74
80736,807360,6.67
80737,807370,11.51
80738,807380,12.17
80739,807390,17.32
80740,807400,13.94
80741,807410,8.43
80742,807420,9.04
80743,807430,7.55
80744,807440,11.31
80745,807450,8.26
80746,807460,15.53
80747,807470,7.35
80748,807480,12.22
80749,807490,9.31
80750,807500,18.3
80751,807510,10.96
80752,807520,7.69
80753,807530,14.77
80754,807540,15.16
80755,807550,10.63
80756,807560,11.3
80757,807570,13.5
80758,807580,6.36
80759,807590,7.17
80760,807600,14.35
80761,807610,10.76
80762,807620,2.17
80763,807630,9.93
80764,807640,11.48
80765,807650,15.58
80766,807660,5.88
80767,807670,10.08
80768,807680,12.58
80769,807690,12.01
80770,807700,4.02
80771,807710,12.68
80772,807720,9.3
80773,807730,10.36
80774,807740,8.26
80775,807750,5.91
80776,807760,7.16
80777,807770,3.29
80778,807780,5.58
80779,807790,13.77
80780,807800,9.39
80781,807810,7.93
80782,807820,0.79
80783,807830,4.16
80784,807840,14.36
80785,807850,14.56
80786,807860,8.42
80787,807870,7.79
80788,807880,8.13
80789,807890,9.48
80790,807900,3.78
80791,807910,4.53
80792,807920,3.21
80793,807930,5.0
80794,807940,10.65
80795,807950,2.16
80796,807960,4.17
80797,807970,8.61
80798,807980,12.75
80799,807990,9.32
80800,808000,3.64
80801,808010,9.38
80802,808020,7.39
80803,808030,15.32
80804,808040,11.94
80805,808050,4.59
80806,808060,5.16
80807,808070,9.17
80808,808080,15.79
80809,808090,5.21
80810,808100,1.45
80811,808110,7.61
80812,808120,7.63
80813,808130,6.53
80814,808140,4.06
80815,808150,5.91
80816,808160,12.68
80817,808170,11.7
80818,808180,10.41
80819,808190,3.55
80820,808200,13.55
80821,808210,10.54
80822,808220,11.17
80823,808230,7.57
80824,808240,5.66
80825,808250,6.01
80826,808260,6.34
80827,808270,13.77
80828,808280,13.02
80829,808290,8.11
80830,808300,10.99
80831,808310,6.72
80832,808320,6.52
80833,808330,0.01
80834,808340,15.77
80835,808350,13.96
80836,808360,5.98
80837,808370,6.73
80838,808380,6.81
80839,808390,3.81
80840,808400,15.64
80841,808410,11.01
80842,808420,6.92
80843,808430,12.6
80844,808440,11.56
80845,808450,6.6
80846,808460,7.14
80847,808470,13.18
80848,808480,10.63
80849,808490,7.87
80850,808500,7.02
80851,808510,6.2
80852,808520,2.42
80853,808530,7.49
80854,808540,6.46
80855,808550,7.35
80856,808560,4.61
80857,808570,11.44
80858,808580,12.72
80859,808590,10.55
80860,808600,14.57
80861,808610,15.66
80862,808620,3.26
80863,808630,10.06
80864,808640,3.72
80865,808650,11.72
80866,808660,11.9
80867,808670,14.37
80868,808680,10.67
80869,808690,6.59
80870,808700,2.95
80871,808710,5.28
80872,808720,9.6
80873,808730,6.83
80874,808740,18.32
80875,808750,12.13
80876,808760,10.1
80877,808770,11.16
80878,808780,4.05
80879,808790,12.06
80880,808800,11.2
80881,808810,7.38
80882,808820,4.38
80883,808830,8.3
80884,808840,17.11
80885,808850,11.33
80886,808860,11.23
80887,808870,4.72
80888,808880,11.58
80889,808890,8.38
80890,808900,5.56
80891,808910,10.15
80892,808920,18.57
80893,808930,8.55
80894,808940,12.6
80895,808950,10.93
80896,808960,8.1
80897,808970,12.64
80898,808980,14.12
80899,808990,9.08
80900,809000,5.98
80901,809010,9.42
80902,809020,10.57
80903,809030,2.17
80904,809040,15.69
80905,809050,7.86
80906,809060,16.17
80907,809070,12.47
80908,809080,6.88
80909,809090,14.74
80910,809100,10.72
80911,809110,13.7
80912,809120,7.3
80913,809130,4.25
80914,809140,2.22
80915,809150,4.08
80916,809160,14.81
80917,809170,7.5
80918,809180,5.4
80919,809190,15.04
80920,809200,6.33
80921,809210,9.58
80922,809220,9.7
80923,809230,5.32
80924,809240,16.51
80925,809250,14.88
80926,809260,0.24
80927,809270,17.55
80928,809280,13.74
80929,809290,13.11
80930,809300,5.44
80931,809310,6.27
80932,809320,11.18
80933,809330,5.93
80934,809340,12.51
80935,809350,9.9
80936,809360,16.16
80937,809370,0.76
80938,809380,5.2
80939,809390,18.34
80940,809400,6.9
80941,809410,6.84
80942,809420,14.0
80943,809430,10.54
80944,809440,10.51
80945,809450,14.22
80946,809460,7.56
80947,809470,8.27
80948,809480,11.02
80949,809490,11.6
80950,809500,10.62
80951,809510,9.27
80952,809520,13.05
80953,809530,11.2
80954,809540,17.56
80955,809550,13.4
80956,809560,7.85
80957,809570,8.07
80958,809580,3.27
80959,809590,0.98
80960,809600,5.16
80961,809610,3.25
80962,809620,9.64
80963,809630,11.66
80964,809640,7.38
80965,809650,10.88
80966,809660,10.04
80967,809670,11.4
80968,809680,15.56
80969,809690,4.46
80970,809700,10.77
80971,809710,11.41
80972,809720,11.25
80973,809730,5.81
80974,809740,13.16
80975,809750,7.5
80976,809760,10.8
80977,809770,10.66
80978,809780,6.84
80979,809790,16.0
80980,809800,7.56
80981,809810,17.33
80982,809820,7.53
80983,809830,6.66
80984,809840,2.77
80985,809850,6.36
80986,809860,5.61
80987,809870,4.45
80988,809880,4.42
80989,809890,2.65
80990,809900,16.43
80991,809910,4.8
80992,809920,9.87
80993,809930,8.56
80994,809940,13.42
80995,809950,9.91
80996,809960,8.56
80997,809970,4.67
80998,809980,6.82
80999,809990,8.58
81000,810000,10.54
81001,810010,2.72
81002,810020,14.0
81003,810030,14.23
81004,810040,8.97
81005,810050,6.74
81006,810060,7.08
81007,810070,4.17
81008,810080,6.65
81009,810090,10.68
81010,810100,13.05
81011,810110,11.73
81012,810120,6.01
81013,810130,14.52
81014,810140,12.17
81015,810150,11.0
81016,810160,9.12
81017,810170,3.36
81018,810180,18.28
81019,810190,2.26
81020,810200,8.52
81021,810210,14.77
81022,810220,6.98
81023,810230,11.77
81024,810240,9.17
81025,810250,0.39
81026,810260,5.97
81027,810270,13.31
81028,810280,6.85
81029,810290,9.32
81030,810300,16.07
81031,810310,10.42
81032,810320,12.55
81033,810330,2.46
81034,810340,10.78
81035,810350,8.5
81036,810360,7.98
81037,810370,7.48
81038,810380,9.84
81039,810390,3.38
81040,810400,13.97
81041,810410,15.05
81042,810420,8.23
81043,810430,4.36
81044,810440,6.18
81045,810450,6.29
81046,810460,9.47
81047,810470,9.45
81048,810480,5.06
81049,810490,15.11
81050,810500,4.5
81051,810510,12.2
81052,810520,10.13
81053,810530,11.35
81054,810540,1.72
81055,810550,13.78
81056,810560,2.14
81057,810570,16.06
81058,810580,12.97
81059,810590,8.12
81060,810600,12.15
81061,810610,5.44
81062,810620,17.3
81063,810630,15.36
81064,810640,2.75
81065,810650,5.9
81066,810660,9.56
81067,810670,5.58
81068,810680,12.69
81069,810690,8.74
81070,810700,8.66
81071,810710,4.87
81072,810720,10.77
81073,810730,11.39
81074,810740,12.92
81075,810750,18.39
81076,810760,14.25
81077,810770,9.42
81078,810780,9.18
81079,810790,10.81
81080,810800,19.75
81081,810810,10.05
81082,810820,3.52
81083,810830,9.02
81084,810840,1.97
81085,810850,9.33
81086,810860,11.14
81087,810870,15.05
81088,810880,7.72
81089,810890,11.89
81090,810900,5.39
81091,810910,3.83
81092,810920,9.69
81093,810930,15.59
81094,810940,4.22
81095,810950,13.47
81096,810960,9.91
81097,810970,6.92
81098,810980,11.89
81099,810990,13.15
81100,811000,9.62
81101,811010,3.96
81102,811020,14.96
81103,811030,4.08
81104,811040,6.51
81105,811050,1.38
81106,811060,6.24
81107,811070,5.17
81108,811080,8.12
81109,811090,22.22
81110,811100,1.14
81111,811110,5.75
81112,811120,10.38
81113,811130,13.47
81114,811140,18.5
81115,811150,8.55
81116,811160,3.73
81117,811170,9.34
81118,811180,12.0
81119,811190,12.22
81120,811200,4.01
81121,811210,3.18
81122,811220,14.19
81123,811230,12.31
81124,811240,4.88
81125,811250,8.15
81126,811260,5.51
81127,811270,12.39
81128,811280,3.41
81129,811290,6.34
81130,811300,7.88
81131,811310,12.04
81132,811320,6.01
81133,811330,8.87
81134,811340,6.61
81135,811350,11.59
81136,811360,9.75
81137,811370,10.83
81138,811380,8.86
81139,811390,8.85
81140,811400,11.04
81141,811410,11.65
81142,811420,6.82
81143,811430,10.99
81144,811440,2.57
81145,811450,7.36
81146,811460,5.67
81147,811470,18.53
81148,811480,9.45
81149,811490,8.56
81150,811500,14.16
81151,811510,7.25
81152,811520,14.7
81153,811530,4.38
81154,811540,6.89
81155,811550,3.33
81156,811560,13.85
81157,811570,7.8
81158,811580,11.94
81159,811590,7.86
81160,811600,7.9
81161,811610,7.9
81162,811620,9.34
81163,811630,9.74
81164,811640,14.89
81165,811650,5.54
81166,811660,7.2
81167,811670,15.15
81168,811680,10.98
81169,811690,6.69
81170,811700,6.43
81171,811710,2.71
81172,811720,8.7
81173,811730,15.8
81174,811740,10.25
81175,811750,11.61
81176,811760,11.74
81177,811770,12.15
81178,811780,12.33
81179,811790,8.56
81180,811800,9.0
81181,811810,7.53
81182,811820,6.22
81183,811830,9.7
81184,811840,8.37
81185,811850,8.34
81186,811860,14.51
81187,811870,1.95
81188,811880,8.24
81189,811890,11.05
81190,811900,8.25
81191,811910,8.27
81192,811920,7.31
81193,811930,8.66
81194,811940,11.07
81195,811950,14.18
81196,811960,10.21
81197,811970,9.29
81198,811980,17.76
81199,811990,6.15
81200,812000,6.78
81201,812010,6.61
81202,812020,4.82
81203,812030,7.31
81204,812040,2.12
81205,812050,8.66
81206,812060,3.93
81207,812070,11.8
81208,812080,7.3
81209,812090,10.49
81210,812100,9.36
81211,812110,11.79
81212,812120,12.31
81213,812130,5.94
81214,812140,9.05
81215,812150,11.36
81216,812160,8.54
81217,812170,9.37
81218,812180,1.36
81219,812190,12.66
81220,812200,14.02
81221,812210,9.54
81222,812220,10.67
81223,812230,5.27
81224,812240,17.06
81225,812250,9.09
81226,812260,8.87
81227,812270,8.6
81228,812280,7.46
81229,812290,12.79
81230,812300,10.06
81231,812310,10.94
81232,812320,10.14
81233,812330,11.96
81234,812340,9.19
81235,812350,10.99
81236,812360,13.32
81237,812370,8.5
81238,812380,9.49
81239,812390,12.07
81240,812400,8.25
81241,812410,7.94
81242,812420,4.56
81243,812430,7.51
81244,812440,5.11
81245,812450,16.71
81246,812460,8.81
81247,812470,14.6
81248,812480,6.01
81249,812490,12.04
81250,812500,6.63
81251,812510,16.73
81252,812520,12.99
81253,812530,4.71
81254,812540,9.34
81255,812550,10.98
81256,812560,12.19
81257,812570,18.07
81258,812580,4.65
81259,812590,5.19
81260,812600,12.61
81261,812610,9.73
81262,812620,6.28
81263,812630,5.18
81264,812640,12.91
81265,812650,9.54
81266,812660,8.06
81267,812670,10.5
81268,812680,6.57
81269,812690,9.38
81270,812700,9.17
81271,812710,15.48
81272,812720,8.38
81273,812730,14.66
81274,812740,13.01
81275,812750,3.01
81276,812760,8.24
81277,812770,8.12
81278,812780,4.71
81279,812790,3.94
81280,812800,11.75
81281,812810,1.67
81282,812820,4.58
81283,812830,12.9
81284,812840,9.86
81285,812850,20.48
81286,812860,10.11
81287,812870,8.75
81288,812880,15.54
81289,812890,6.44
81290,812900,8.76
81291,812910,10.59
81292,812920,9.91
81293,812930,6.16
81294,812940,16.31
81295,812950,3.63
81296,812960,12.56
81297,812970,12.03
81298,812980,7.37
81299,812990,10.99
81300,813000,0.49
81301,813010,8.29
81302,813020,4.14
81303,813030,12.83
81304,813040,11.28
81305,813050,8.76
81306,813060,5.37
81307,813070,10.05
81308,813080,8.45
81309,813090,8.88
81310,813100,8.83
81311,813110,5.0
81312,813120,7.96
81313,813130,4.63
81314,813140,15.6
81315,813150,6.29
81316,813160,6.69
81317,813170,11.2
81318,813180,5.64
81319,813190,9.25
81320,813200,1.73
81321,813210,3.66
81322,813220,11.81
81323,813230,8.11
81324,813240,10.15
81325,813250,6.58
81326,813260,9.78
81327,813270,10.79
81328,813280,2.81
81329,813290,8.41
81330,813300,9.72
81331,813310,11.09
81332,813320,5.21
81333,813330,9.66
81334,813340,11.37
81335,813350,8.79
81336,813360,8.57
81337,813370,4.06
81338,813380,10.15
81339,813390,5.83
81340,813400,1.43
81341,813410,5.55
81342,813420,10.96
81343,813430,8.25
81344,813440,14.38
81345,813450,9.43
81346,813460,2.78
81347,813470,5.87
81348,813480,10.64
81349,813490,10.54
81350,813500,2.33
81351,813510,5.95
81352,813520,13.44
81353,813530,11.9
81354,813540,15.27
81355,813550,16.55
81356,813560,8.97
81357,813570,2.85
81358,813580,12.27
81359,813590,12.91
81360,813600,15.62
81361,813610,7.72
81362,813620,13.89
81363,813630,2.62
81364,813640,6.09
81365,813650,7.16
81366,813660,12.28
81367,813670,15.95
81368,813680,7.86
81369,813690,8.87
81370,813700,9.03
81371,813710,10.45
81372,813720,11.77
81373,813730,9.3
81374,813740,4.44
81375,813750,8.72
81376,813760,9.79
81377,813770,6.28
81378,813780,14.67
81379,813790,8.81
81380,813800,16.17
81381,813810,12.56
81382,813820,8.37
81383,813830,4.4
81384,813840,7.63
81385,813850,8.32
81386,813860,10.79
81387,813870,12.87
81388,813880,9.09
81389,813890,15.57
81390,813900,6.69
81391,813910,9.98
81392,813920,10.9
81393,813930,6.7
81394,813940,4.32
81395,813950,9.23
81396,813960,7.78
81397,813970,12.31
81398,813980,8.11
81399,813990,13.48
81400,814000,10.97
81401,814010,7.56
81402,814020,10.45
81403,814030,11.46
81404,814040,15.02
81405,814050,12.49
81406,814060,12.71
81407,814070,11.38
81408,814080,13.84
81409,814090,6.36
81410,814100,9.98
81411,814110,9.93
81412,814120,11.88
81413,814130,6.89
81414,814140,9.74
81415,814150,9.96
81416,814160,12.36
81417,814170,7.46
81418,814180,7.17
81419,814190,17.1
81420,814200,11.03
81421,814210,4.55
81422,814220,1.19
81423,814230,4.78
81424,814240,9.83
81425,814250,6.77
81426,814260,7.68
81427,814270,14.33
81428,814280,18.1
81429,814290,10.69
81430,814300,7.77
81431,814310,10.72
81432,814320,8.91
81433,814330,8.32
81434,814340,9.07
81435,814350,2.42
81436,814360,11.32
81437,814370,12.34
81438,814380,12.47
81439,814390,3.46
81440,814400,11.49
81441,814410,14.27
81442,814420,11.49
81443,814430,10.58
81444,814440,12.74
81445,814450,3.25
81446,814460,9.2
81447,814470,15.51
81448,814480,9.32
81449,814490,12.83
81450,814500,14.17
81451,814510,12.26
81452,814520,3.02
81453,814530,9.25
81454,814540,10.23
81455,814550,11.4
81456,814560,11.03
81457,814570,12.61
81458,814580,7.01
81459,814590,9.3
81460,814600,7.85
81461,814610,9.61
81462,814620,17.87
81463,814630,11.78
81464,814640,12.73
81465,814650,9.61
81466,814660,14.8
81467,814670,10.04
81468,814680,7.19
81469,814690,8.65
81470,814700,6.95
81471,814710,3.54
81472,814720,11.74
81473,814730,11.44
81474,814740,16.76
81475,814750,6.66
81476,814760,8.48
81477,814770,12.78
81478,814780,15.26
81479,814790,1.17
81480,814800,4.36
81481,814810,6.1
81482,814820,9.63
81483,814830,0.84
81484,814840,12.78
81485,814850,12.8
81486,814860,2.33
81487,814870,16.38
81488,814880,5.19
81489,814890,16.37
81490,814900,5.77
81491,814910,3.91
81492,814920,8.26
81493,814930,9.48
81494,814940,15.64
81495,814950,15.0
81496,814960,10.18
81497,814970,7.5
81498,814980,11.07
81499,814990,13.04
81500,815000,9.89
81501,815010,9.13
81502,815020,2.6
81503,815030,4.94
81504,815040,1.57
81505,815050,11.63
81506,815060,7.63
81507,815070,5.49
81508,815080,11.52
81509,815090,9.43
81510,815100,10.77
81511,815110,10.48
81512,815120,6.81
81513,815130,3.29
81514,815140,12.1
81515,815150,10.66
81516,815160,9.16
81517,815170,16.35
81518,815180,9.72
81519,815190,12.48
81520,815200,10.36
81521,815210,12.9
81522,815220,8.72
81523,815230,5.02
81524,815240,14.15
81525,815250,9.03
81526,815260,1.0
81527,815270,14.57
81528,815280,6.11
81529,815290,8.71
81530,815300,12.42
81531,815310,14.64
81532,815320,13.08
81533,815330,5.7
81534,815340,13.22
81535,815350,8.4
81536,815360,6.53
81537,815370,13.44
81538,815380,16.93
81539,815390,8.58
81540,815400,10.83
81541,815410,14.57
81542,815420,12.04
81543,815430,10.46
81544,815440,9.17
81545,815450,6.09
81546,815460,15.44
81547,815470,5.07
81548,815480,6.52
81549,815490,4.66
81550,815500,10.87
81551,815510,5.57
81552,815520,12.01
81553,815530,5.88
81554,815540,1.93
81555,815550,6.72
81556,815560,1.03
81557,815570,10.81
81558,815580,6.95
81559,815590,0.34
81560,815600,4.71
81561,815610,9.86
81562,815620,6.21
81563,815630,2.22
81564,815640,6.37
81565,815650,10.55
81566,815660,6.37
81567,815670,8.14
81568,815680,9.0
81569,815690,12.32
81570,815700,10.82
81571,815710,3.28
81572,815720,11.15
81573,815730,6.46
81574,815740,16.18
81575,815750,9.75
81576,815760,7.56
81577,815770,3.1
81578,815780,11.06
81579,815790,3.12
81580,815800,11.08
81581,815810,7.88
81582,815820,5.8
81583,815830,6.37
81584,815840,2.96
81585,815850,8.57
81586,815860,8.14
81587,815870,4.75
81588,815880,10.12
81589,815890,3.49
81590,815900,6.5
81591,815910,12.37
81592,815920,9.18
81593,815930,11.05
81594,815940,12.0
81595,815950,6.67
81596,815960,9.47
81597,815970,15.49
81598,815980,11.39
81599,815990,14.73
81600,816000,4.34
81601,816010,10.94
81602,816020,9.66
81603,816030,8.59
81604,816040,10.77
81605,816050,7.37
81606,816060,10.24
81607,816070,4.88
81608,816080,8.76
81609,816090,7.22
81610,816100,5.73
81611,816110,6.36
81612,816120,12.98
81613,816130,9.97
81614,816140,17.78
81615,816150,13.08
81616,816160,4.67
81617,816170,16.24
81618,816180,10.97
81619,816190,5.59
81620,816200,10.77
81621,816210,11.42
81622,816220,6.15
81623,816230,4.78
81624,816240,6.48
81625,816250,4.81
81626,816260,7.91
81627,816270,11.93
81628,816280,6.37
81629,816290,2.24
81630,816300,8.8
81631,816310,14.61
81632,816320,7.68
81633,816330,9.6
81634,816340,5.63
81635,816350,4.44
81636,816360,13.77
81637,816370,6.66
81638,816380,5.74
81639,816390,5.05
81640,816400,11.38
81641,816410,3.57
81642,816420,15.38
81643,816430,12.42
81644,816440,12.33
81645,816450,6.73
81646,816460,4.61
81647,816470,10.76
